enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME105522,,32.2,,,32.2,D - High Risk,1/4,0
MSME105523,80.0,85.1,78.4,,80.9,A - Strong,3/4,1
MSME105524,,51.6,,,51.6,C - Weak,1/4,0
MSME105525,60.9,88.6,57.7,49.1,65.7,B - Moderate,4/4,0
MSME105526,82.7,83.1,80.5,,82.1,A - Strong,3/4,0
MSME105527,,,36.4,,36.4,C - Weak,1/4,0
MSME105528,,30.0,57.8,53.7,46.5,C - Weak,3/4,0
MSME105529,51.4,48.7,,,50.3,C - Weak,2/4,1
MSME105530,,31.4,,17.2,27.3,D - High Risk,2/4,0
MSME105531,,39.4,36.3,43.4,38.6,C - Weak,3/4,0
MSME105532,34.5,,,,34.5,D - High Risk,1/4,0
MSME105533,63.1,78.3,52.4,,63.8,B - Moderate,3/4,0
MSME105534,,71.8,82.6,,77.7,A - Strong,2/4,0
MSME105535,65.2,,46.0,54.7,56.1,B - Moderate,3/4,0
MSME105536,90.4,89.8,,86.8,89.7,A - Strong,3/4,0
MSME105537,45.1,39.5,,60.3,45.3,C - Weak,3/4,0
MSME105538,,67.1,50.7,,58.2,B - Moderate,2/4,0
MSME105539,40.1,47.7,,,43.3,C - Weak,2/4,1
MSME105540,59.9,54.2,,,57.5,B - Moderate,2/4,0
MSME105541,40.2,25.0,,,33.9,D - High Risk,2/4,0
MSME105542,,52.1,,,52.1,C - Weak,1/4,0
MSME105543,,,57.9,57.5,57.8,B - Moderate,2/4,0
MSME105544,43.4,42.1,30.2,,38.6,C - Weak,3/4,0
MSME105545,,64.9,,,64.9,B - Moderate,1/4,0
MSME105546,65.3,86.4,66.9,,71.7,B - Moderate,3/4,0
MSME105547,58.0,67.1,57.5,,60.4,B - Moderate,3/4,0
MSME105548,80.7,86.9,76.4,,81.0,A - Strong,3/4,0
MSME105549,58.4,58.7,58.3,,58.5,B - Moderate,3/4,0
MSME105550,90.8,90.7,90.8,,90.8,A - Strong,3/4,0
MSME105551,,71.6,,,71.6,B - Moderate,1/4,0
MSME105552,82.7,90.2,83.0,,84.9,A - Strong,3/4,0
MSME105553,,32.9,28.6,,30.6,D - High Risk,2/4,0
MSME105554,91.8,83.1,92.0,94.3,89.9,A - Strong,4/4,0
MSME105555,75.9,92.7,86.4,,84.1,A - Strong,3/4,0
MSME105556,39.4,33.0,41.5,,38.3,C - Weak,3/4,0
MSME105557,,52.2,,,52.2,C - Weak,1/4,0
MSME105558,,64.8,,66.6,65.3,B - Moderate,2/4,0
MSME105559,68.3,77.3,,,72.0,B - Moderate,2/4,0
MSME105560,68.1,,,63.5,67.1,B - Moderate,2/4,0
MSME105561,24.1,31.9,,,27.4,D - High Risk,2/4,0
MSME105562,46.6,48.1,,,47.2,C - Weak,2/4,0
MSME105563,39.1,54.3,,,45.4,C - Weak,2/4,0
MSME105564,88.3,88.4,91.4,93.0,89.7,A - Strong,4/4,0
MSME105565,,22.3,,,22.3,D - High Risk,1/4,1
MSME105566,55.3,,,34.2,50.6,C - Weak,2/4,0
MSME105567,72.7,84.0,,,77.4,A - Strong,2/4,0
MSME105568,,39.2,32.6,,35.6,C - Weak,2/4,0
MSME105569,39.8,,,,39.8,C - Weak,1/4,0
MSME105570,,38.2,,,38.2,C - Weak,1/4,1
MSME105571,,82.8,70.5,,76.1,A - Strong,2/4,0
MSME105572,59.0,54.4,,,57.1,B - Moderate,2/4,0
MSME105573,49.5,74.7,,,60.0,B - Moderate,2/4,0
MSME105574,16.5,20.1,,,18.0,D - High Risk,2/4,1
MSME105575,,28.6,,,28.6,D - High Risk,1/4,0
MSME105576,86.1,88.2,,,87.0,A - Strong,2/4,0
MSME105577,,41.1,,48.1,43.1,C - Weak,2/4,1
MSME105578,41.7,,52.3,,46.6,C - Weak,2/4,0
MSME105579,84.3,,87.4,93.1,86.7,A - Strong,3/4,0
MSME105580,20.9,34.5,,,26.6,D - High Risk,2/4,1
MSME105581,63.2,61.3,,,62.4,B - Moderate,2/4,0
MSME105582,,61.8,,,61.8,B - Moderate,1/4,0
MSME105583,,45.6,68.8,,58.3,B - Moderate,2/4,0
MSME105584,77.1,86.0,78.6,,80.1,A - Strong,3/4,0
MSME105585,,55.0,,,55.0,B - Moderate,1/4,0
MSME105586,18.2,32.1,26.8,,24.9,D - High Risk,3/4,0
MSME105587,57.6,56.1,,,57.0,B - Moderate,2/4,0
MSME105588,,55.5,,19.3,45.2,C - Weak,2/4,0
MSME105589,,,86.7,,86.7,A - Strong,1/4,0
MSME105590,62.1,,,,62.1,B - Moderate,1/4,0
MSME105591,86.1,91.4,,,88.3,A - Strong,2/4,0
MSME105592,,,,,,Unscoreable,0/4,1
MSME105593,48.8,70.2,,,57.7,B - Moderate,2/4,0
MSME105594,,27.8,41.1,,35.1,C - Weak,2/4,0
MSME105595,56.2,,64.0,,59.8,B - Moderate,2/4,0
MSME105596,85.7,83.4,,,84.7,A - Strong,2/4,0
MSME105597,77.4,75.1,,,76.4,A - Strong,2/4,0
MSME105598,,61.5,51.7,,56.2,B - Moderate,2/4,0
MSME105599,,23.5,,,23.5,D - High Risk,1/4,0
MSME105600,25.7,50.1,,,35.9,C - Weak,2/4,0
MSME105601,87.8,93.5,86.2,,88.9,A - Strong,3/4,0
MSME105602,,47.8,52.5,47.4,49.9,C - Weak,3/4,1
MSME105603,49.5,,56.1,49.7,52.2,C - Weak,3/4,0
MSME105604,21.1,35.8,,,27.2,D - High Risk,2/4,0
MSME105605,,75.2,,,75.2,A - Strong,1/4,0
MSME105606,,27.7,33.2,,30.7,D - High Risk,2/4,0
MSME105607,,69.0,36.9,,51.5,C - Weak,2/4,0
MSME105608,23.8,32.1,,,27.3,D - High Risk,2/4,0
MSME105609,41.6,44.2,39.3,,41.6,C - Weak,3/4,0
MSME105610,,43.7,18.3,,29.8,D - High Risk,2/4,1
MSME105611,89.5,89.5,,,89.5,A - Strong,2/4,0
MSME105612,33.1,62.8,22.9,,38.0,C - Weak,3/4,1
MSME105613,,71.9,,59.2,68.3,B - Moderate,2/4,0
MSME105614,60.3,,,,60.3,B - Moderate,1/4,0
MSME105615,,78.7,47.8,,61.8,B - Moderate,2/4,0
MSME105616,70.0,73.8,63.3,,68.8,B - Moderate,3/4,1
MSME105617,49.5,72.9,,,59.2,B - Moderate,2/4,0
MSME105618,25.5,,17.4,,21.8,D - High Risk,2/4,1
MSME105619,,,33.0,,33.0,D - High Risk,1/4,1
MSME105620,,70.1,70.0,,70.0,B - Moderate,2/4,0
MSME105621,89.1,89.1,85.6,,87.9,A - Strong,3/4,0
MSME105622,89.9,92.3,,91.8,91.0,A - Strong,3/4,0
MSME105623,,37.7,,,37.7,C - Weak,1/4,0
MSME105624,78.1,76.5,88.0,,81.0,A - Strong,3/4,0
MSME105625,64.6,53.7,,,60.1,B - Moderate,2/4,1
MSME105626,32.3,37.7,46.6,,38.6,C - Weak,3/4,0
MSME105627,83.4,87.3,,,85.0,A - Strong,2/4,0
MSME105628,,,,,,Unscoreable,0/4,0
MSME105629,55.3,55.5,,,55.4,B - Moderate,2/4,0
MSME105630,,36.7,40.5,,38.8,C - Weak,2/4,1
MSME105631,17.1,28.8,,23.4,22.2,D - High Risk,3/4,0
MSME105632,39.5,39.1,,,39.3,C - Weak,2/4,0
MSME105633,,61.1,32.0,63.7,48.1,C - Weak,3/4,0
MSME105634,,42.1,,40.0,41.5,C - Weak,2/4,0
MSME105635,54.6,,50.5,54.8,53.0,C - Weak,3/4,0
MSME105636,76.2,77.5,78.1,,77.2,A - Strong,3/4,0
MSME105637,83.9,92.9,,59.9,83.7,A - Strong,3/4,0
MSME105638,,63.2,,,63.2,B - Moderate,1/4,0
MSME105639,,63.7,,,63.7,B - Moderate,1/4,0
MSME105640,77.9,84.0,73.2,,78.0,A - Strong,3/4,0
MSME105641,81.8,88.6,,,84.6,A - Strong,2/4,0
MSME105642,34.7,48.6,,35.1,39.7,C - Weak,3/4,0
MSME105643,65.7,,69.7,,67.5,B - Moderate,2/4,0
MSME105644,69.2,90.4,86.7,,80.9,A - Strong,3/4,0
MSME105645,,,,47.3,47.3,C - Weak,1/4,0
MSME105646,48.8,65.3,,,55.7,B - Moderate,2/4,0
MSME105647,42.3,41.2,48.1,,43.9,C - Weak,3/4,0
MSME105648,,,,,,Unscoreable,0/4,0
MSME105649,,60.0,53.2,,56.3,B - Moderate,2/4,1
MSME105650,44.3,61.6,,,51.5,C - Weak,2/4,0
MSME105651,79.9,82.4,62.0,,74.6,B - Moderate,3/4,1
MSME105652,62.8,74.8,,,67.8,B - Moderate,2/4,0
MSME105653,51.8,41.5,50.0,,48.3,C - Weak,3/4,1
MSME105654,,38.9,42.2,,40.7,C - Weak,2/4,0
MSME105655,,44.2,,,44.2,C - Weak,1/4,0
MSME105656,,,,58.7,58.7,B - Moderate,1/4,0
MSME105657,43.9,,,,43.9,C - Weak,1/4,0
MSME105658,72.7,73.2,89.0,,78.3,A - Strong,3/4,0
MSME105659,,30.2,,,30.2,D - High Risk,1/4,0
MSME105660,,67.0,,,67.0,B - Moderate,1/4,0
MSME105661,65.4,75.1,,,69.4,B - Moderate,2/4,0
MSME105662,17.7,27.6,18.7,,20.8,D - High Risk,3/4,0
MSME105663,66.9,75.0,,,70.3,B - Moderate,2/4,0
MSME105664,,50.2,,82.0,59.3,B - Moderate,2/4,0
MSME105665,61.4,55.7,,69.2,60.5,B - Moderate,3/4,0
MSME105666,61.9,59.0,51.1,,57.5,B - Moderate,3/4,0
MSME105667,83.9,86.8,90.8,,87.0,A - Strong,3/4,0
MSME105668,72.6,83.7,,53.6,73.8,B - Moderate,3/4,0
MSME105669,79.4,79.6,,62.2,77.0,A - Strong,3/4,0
MSME105670,,60.5,,,60.5,B - Moderate,1/4,0
MSME105671,57.0,,73.7,71.0,65.5,B - Moderate,3/4,0
MSME105672,64.7,,,,64.7,B - Moderate,1/4,0
MSME105673,90.7,93.8,85.8,,89.9,A - Strong,3/4,0
MSME105674,,23.8,,,23.8,D - High Risk,1/4,1
MSME105675,79.2,,75.9,,77.7,A - Strong,2/4,0
MSME105676,,23.5,23.5,25.9,23.9,D - High Risk,3/4,1
MSME105677,37.8,38.2,,47.0,39.3,C - Weak,3/4,1
MSME105678,59.7,,20.6,,41.7,C - Weak,2/4,0
MSME105679,87.8,93.0,87.3,,89.1,A - Strong,3/4,0
MSME105680,44.9,,,46.7,45.3,C - Weak,2/4,0
MSME105681,,48.3,36.5,,41.9,C - Weak,2/4,0
MSME105682,37.9,66.7,,,49.9,C - Weak,2/4,0
MSME105683,38.4,52.2,22.2,,36.8,C - Weak,3/4,0
MSME105684,,70.3,81.4,,76.4,A - Strong,2/4,0
MSME105685,,85.2,62.4,,72.8,B - Moderate,2/4,0
MSME105686,71.3,82.8,76.8,,76.3,A - Strong,3/4,0
MSME105687,,37.7,29.3,,33.1,D - High Risk,2/4,1
MSME105688,,56.5,61.0,,59.0,B - Moderate,2/4,0
MSME105689,,64.4,,59.5,63.0,B - Moderate,2/4,1
MSME105690,,33.6,52.4,,43.9,C - Weak,2/4,0
MSME105691,,36.7,,,36.7,C - Weak,1/4,0
MSME105692,,38.2,,52.4,42.3,C - Weak,2/4,0
MSME105693,,58.6,,,58.6,B - Moderate,1/4,0
MSME105694,44.7,68.9,70.3,,60.0,B - Moderate,3/4,0
MSME105695,,62.2,,77.1,66.5,B - Moderate,2/4,0
MSME105696,89.8,94.0,89.4,,90.8,A - Strong,3/4,0
MSME105697,,,80.7,,80.7,A - Strong,1/4,0
MSME105698,62.6,,70.1,,66.1,B - Moderate,2/4,0
MSME105699,,79.7,82.3,,81.1,A - Strong,2/4,1
MSME105700,,80.3,,,80.3,A - Strong,1/4,0
MSME105701,83.9,80.4,83.0,,82.6,A - Strong,3/4,0
MSME105702,49.1,58.7,45.0,,50.4,C - Weak,3/4,0
MSME105703,50.3,,72.5,68.2,61.6,B - Moderate,3/4,0
MSME105704,64.9,74.4,,,68.9,B - Moderate,2/4,0
MSME105705,65.1,,,,65.1,B - Moderate,1/4,0
MSME105706,,52.8,,,52.8,C - Weak,1/4,0
MSME105707,33.4,31.1,,,32.4,D - High Risk,2/4,1
MSME105708,,78.2,,,78.2,A - Strong,1/4,0
MSME105709,22.0,34.6,,,27.2,D - High Risk,2/4,1
MSME105710,,59.7,,,59.7,B - Moderate,1/4,0
MSME105711,81.8,75.0,,,79.0,A - Strong,2/4,0
MSME105712,85.0,92.0,70.9,,82.2,A - Strong,3/4,0
MSME105713,,54.2,68.9,,62.2,B - Moderate,2/4,0
MSME105714,,,16.6,,16.6,D - High Risk,1/4,0
MSME105715,,36.9,51.1,,44.6,C - Weak,2/4,0
MSME105716,85.3,92.5,,,88.3,A - Strong,2/4,0
MSME105717,88.8,,92.8,93.4,91.0,A - Strong,3/4,0
MSME105718,,78.8,72.3,,75.3,A - Strong,2/4,0
MSME105719,35.6,47.8,,,40.7,C - Weak,2/4,1
MSME105720,79.6,90.3,,,84.1,A - Strong,2/4,0
MSME105721,,60.9,66.0,,63.7,B - Moderate,2/4,0
MSME105722,,65.6,,,65.6,B - Moderate,1/4,0
MSME105723,85.0,,74.8,92.9,82.0,A - Strong,3/4,0
MSME105724,49.2,67.1,54.5,48.7,55.2,B - Moderate,4/4,0
MSME105725,,41.8,41.9,,41.9,C - Weak,2/4,0
MSME105726,,40.4,33.3,36.1,36.5,C - Weak,3/4,0
MSME105727,41.4,56.1,44.6,,46.6,C - Weak,3/4,0
MSME105728,58.5,86.4,,,70.1,B - Moderate,2/4,0
MSME105729,51.1,60.4,,,55.0,B - Moderate,2/4,0
MSME105730,65.8,,,,65.8,B - Moderate,1/4,0
MSME105731,,38.1,,,38.1,C - Weak,1/4,0
MSME105732,,,,,,Unscoreable,0/4,0
MSME105733,,49.3,45.8,50.7,47.9,C - Weak,3/4,0
MSME105734,,33.2,29.1,,31.0,D - High Risk,2/4,1
MSME105735,88.5,,,92.5,89.4,A - Strong,2/4,0
MSME105736,,35.6,,,35.6,C - Weak,1/4,0
MSME105737,,44.3,48.5,,46.6,C - Weak,2/4,0
MSME105738,41.6,40.9,,,41.3,C - Weak,2/4,0
MSME105739,43.3,49.2,39.8,,43.8,C - Weak,3/4,0
MSME105740,29.5,40.9,,40.6,35.2,C - Weak,3/4,1
MSME105741,66.2,68.9,76.9,,70.5,B - Moderate,3/4,0
MSME105742,72.6,89.5,72.8,,77.4,A - Strong,3/4,0
MSME105743,74.5,86.3,74.3,,77.7,A - Strong,3/4,0
MSME105744,,44.0,,,44.0,C - Weak,1/4,0
MSME105745,,28.3,32.8,,30.8,D - High Risk,2/4,0
MSME105746,,49.8,54.2,,52.2,C - Weak,2/4,0
MSME105747,54.4,73.5,,,62.4,B - Moderate,2/4,0
MSME105748,,,84.8,89.6,86.0,A - Strong,2/4,0
MSME105749,86.5,,88.4,91.7,88.0,A - Strong,3/4,0
MSME105750,53.4,46.6,55.4,,52.2,C - Weak,3/4,0
MSME105751,68.5,62.2,54.7,,62.2,B - Moderate,3/4,0
MSME105752,68.9,65.2,,,67.4,B - Moderate,2/4,0
MSME105753,68.1,70.9,,,69.3,B - Moderate,2/4,0
MSME105754,,37.8,,,37.8,C - Weak,1/4,1
MSME105755,,25.9,,,25.9,D - High Risk,1/4,1
MSME105756,35.4,41.0,23.0,,32.8,D - High Risk,3/4,0
MSME105757,,49.9,74.4,,63.3,B - Moderate,2/4,0
MSME105758,60.0,81.2,,,68.8,B - Moderate,2/4,0
MSME105759,,67.1,76.8,,72.4,B - Moderate,2/4,0
MSME105760,90.1,90.8,82.7,,87.8,A - Strong,3/4,0
MSME105761,,26.1,,,26.1,D - High Risk,1/4,1
MSME105762,74.0,84.9,,,78.5,A - Strong,2/4,0
MSME105763,,,,59.4,59.4,B - Moderate,1/4,0
MSME105764,,54.8,73.4,,64.9,B - Moderate,2/4,0
MSME105765,50.3,39.0,47.9,55.0,47.2,C - Weak,4/4,0
MSME105766,,,40.7,,40.7,C - Weak,1/4,0
MSME105767,71.8,79.0,61.6,,70.4,B - Moderate,3/4,0
MSME105768,,43.5,,,43.5,C - Weak,1/4,1
MSME105769,81.6,87.2,,83.9,83.9,A - Strong,3/4,0
MSME105770,,24.6,36.0,44.8,33.0,D - High Risk,3/4,1
MSME105771,32.0,,,25.5,30.6,D - High Risk,2/4,0
MSME105772,23.6,,20.8,,22.3,D - High Risk,2/4,1
MSME105773,63.3,,,84.5,68.0,B - Moderate,2/4,0
MSME105774,,87.4,82.5,,84.7,A - Strong,2/4,0
MSME105775,,78.9,,,78.9,A - Strong,1/4,0
MSME105776,76.0,80.2,81.2,,78.9,A - Strong,3/4,0
MSME105777,,56.0,,,56.0,B - Moderate,1/4,0
MSME105778,79.1,92.6,,,84.7,A - Strong,2/4,0
MSME105779,60.2,62.1,,,61.0,B - Moderate,2/4,0
MSME105780,43.4,61.6,69.8,,57.3,B - Moderate,3/4,0
MSME105781,63.2,59.9,,67.0,62.6,B - Moderate,3/4,1
MSME105782,,39.6,35.3,,37.3,C - Weak,2/4,1
MSME105783,45.0,43.1,,,44.2,C - Weak,2/4,0
MSME105784,,35.0,,,35.0,C - Weak,1/4,0
MSME105785,40.9,,74.7,,56.5,B - Moderate,2/4,0
MSME105786,91.0,92.1,,84.2,90.4,A - Strong,3/4,0
MSME105787,74.8,,83.3,,78.7,A - Strong,2/4,0
MSME105788,72.1,,85.8,,78.4,A - Strong,2/4,0
MSME105789,,44.9,,,44.9,C - Weak,1/4,0
MSME105790,,26.8,26.5,,26.6,D - High Risk,2/4,0
MSME105791,,,33.2,,33.2,D - High Risk,1/4,0
MSME105792,,58.0,74.8,,67.2,B - Moderate,2/4,0
MSME105793,42.3,62.6,,,50.8,C - Weak,2/4,1
MSME105794,40.8,54.5,38.2,,43.7,C - Weak,3/4,0
MSME105795,84.4,,,92.2,86.1,A - Strong,2/4,0
MSME105796,,28.6,,,28.6,D - High Risk,1/4,0
MSME105797,85.2,86.2,88.2,93.3,87.2,A - Strong,4/4,0
MSME105798,53.1,,,38.2,49.8,C - Weak,2/4,0
MSME105799,62.3,64.0,,,63.0,B - Moderate,2/4,0
MSME105800,81.7,85.8,,,83.4,A - Strong,2/4,0
MSME105801,22.8,27.8,14.7,,21.5,D - High Risk,3/4,1
MSME105802,77.0,86.4,,,80.9,A - Strong,2/4,0
MSME105803,,27.8,,,27.8,D - High Risk,1/4,0
MSME105804,64.4,67.7,,,65.8,B - Moderate,2/4,0
MSME105805,35.9,50.2,38.0,42.0,40.7,C - Weak,4/4,0
MSME105806,72.6,78.6,,64.8,73.6,B - Moderate,3/4,0
MSME105807,,,38.0,,38.0,C - Weak,1/4,1
MSME105808,89.2,90.8,90.4,,90.0,A - Strong,3/4,0
MSME105809,54.5,82.0,77.5,,69.8,B - Moderate,3/4,0
MSME105810,,30.8,,,30.8,D - High Risk,1/4,0
MSME105811,,31.9,,,31.9,D - High Risk,1/4,0
MSME105812,31.4,43.4,,51.3,38.5,C - Weak,3/4,0
MSME105813,,34.0,26.7,,30.0,D - High Risk,2/4,0
MSME105814,,60.7,66.8,,64.0,B - Moderate,2/4,0
MSME105815,,75.8,66.6,63.9,69.7,B - Moderate,3/4,0
MSME105816,,,,,,Unscoreable,0/4,1
MSME105817,89.3,93.0,90.5,,90.7,A - Strong,3/4,0
MSME105818,,,,,,Unscoreable,0/4,0
MSME105819,33.1,,,,33.1,D - High Risk,1/4,0
MSME105820,,29.6,,,29.6,D - High Risk,1/4,1
MSME105821,41.5,62.9,53.1,33.5,49.5,C - Weak,4/4,0
MSME105822,50.0,73.0,,,59.6,B - Moderate,2/4,0
MSME105823,69.4,89.0,,,77.6,A - Strong,2/4,0
MSME105824,,,70.0,,70.0,B - Moderate,1/4,0
MSME105825,42.3,37.8,,,40.4,C - Weak,2/4,0
MSME105826,,28.9,,51.7,35.4,C - Weak,2/4,0
MSME105827,,48.7,58.6,,54.1,C - Weak,2/4,0
MSME105828,84.9,91.9,,,87.8,A - Strong,2/4,0
MSME105829,69.7,,63.5,,66.8,B - Moderate,2/4,0
MSME105830,,79.8,74.3,,76.8,A - Strong,2/4,0
MSME105831,,50.1,,,50.1,C - Weak,1/4,0
MSME105832,41.0,59.5,,,48.7,C - Weak,2/4,0
MSME105833,87.1,92.3,70.2,58.5,80.5,A - Strong,4/4,0
MSME105834,63.4,78.0,,79.7,70.9,B - Moderate,3/4,0
MSME105835,21.2,36.6,18.4,23.0,24.4,D - High Risk,4/4,0
MSME105836,,,49.7,46.3,48.8,C - Weak,2/4,1
MSME105837,,27.5,,,27.5,D - High Risk,1/4,0
MSME105838,,76.4,,,76.4,A - Strong,1/4,0
MSME105839,76.0,89.7,82.6,,82.0,A - Strong,3/4,0
MSME105840,,25.9,,,25.9,D - High Risk,1/4,0
MSME105841,16.6,22.0,,39.4,21.8,D - High Risk,3/4,1
MSME105842,44.6,52.4,,,47.8,C - Weak,2/4,1
MSME105843,63.3,,,,63.3,B - Moderate,1/4,0
MSME105844,63.4,63.1,63.4,,63.3,B - Moderate,3/4,0
MSME105845,,81.5,67.8,68.8,73.2,B - Moderate,3/4,0
MSME105846,90.0,83.9,86.3,93.2,87.7,A - Strong,4/4,0
MSME105847,,34.6,47.6,,41.7,C - Weak,2/4,0
MSME105848,79.1,82.6,61.7,,74.3,B - Moderate,3/4,0
MSME105849,79.6,88.8,75.2,,80.7,A - Strong,3/4,0
MSME105850,84.0,,84.4,,84.2,A - Strong,2/4,0
MSME105851,69.8,,81.8,,75.3,A - Strong,2/4,0
MSME105852,,,74.7,,74.7,B - Moderate,1/4,0
MSME105853,,83.2,72.5,,77.4,A - Strong,2/4,0
MSME105854,36.5,31.8,,,34.5,D - High Risk,2/4,1
MSME105855,59.4,,,,59.4,B - Moderate,1/4,0
MSME105856,63.9,76.4,,,69.1,B - Moderate,2/4,0
MSME105857,,45.4,,,45.4,C - Weak,1/4,0
MSME105858,43.1,51.9,39.8,,44.4,C - Weak,3/4,0
MSME105859,25.6,,,,25.6,D - High Risk,1/4,0
MSME105860,,45.1,,36.5,42.6,C - Weak,2/4,0
MSME105861,26.7,27.7,39.7,,31.3,D - High Risk,3/4,0
MSME105862,,47.0,,,47.0,C - Weak,1/4,0
MSME105863,84.8,91.8,86.4,72.4,85.8,A - Strong,4/4,0
MSME105864,76.0,,,73.9,75.5,A - Strong,2/4,0
MSME105865,,81.4,88.7,,85.4,A - Strong,2/4,0
MSME105866,19.5,29.1,,19.9,23.0,D - High Risk,3/4,1
MSME105867,63.0,,63.7,,63.3,B - Moderate,2/4,0
MSME105868,37.8,33.6,,,36.0,C - Weak,2/4,0
MSME105869,,21.7,28.5,,25.4,D - High Risk,2/4,1
MSME105870,78.3,88.8,60.2,,75.2,A - Strong,3/4,0
MSME105871,74.7,80.3,,,77.0,A - Strong,2/4,0
MSME105872,,30.2,,,30.2,D - High Risk,1/4,0
MSME105873,85.5,90.4,,,87.5,A - Strong,2/4,1
MSME105874,,22.9,21.4,,22.1,D - High Risk,2/4,1
MSME105875,,40.6,36.4,,38.3,C - Weak,2/4,0
MSME105876,56.4,47.2,,,52.6,C - Weak,2/4,0
MSME105877,,25.5,,,25.5,D - High Risk,1/4,1
MSME105878,81.8,92.3,78.6,,83.7,A - Strong,3/4,0
MSME105879,,42.9,,,42.9,C - Weak,1/4,0
MSME105880,90.7,91.2,91.0,,90.9,A - Strong,3/4,0
MSME105881,63.9,,,,63.9,B - Moderate,1/4,0
MSME105882,,66.5,69.8,,68.3,B - Moderate,2/4,0
MSME105883,85.6,,86.8,83.2,85.8,A - Strong,3/4,0
MSME105884,,79.5,,,79.5,A - Strong,1/4,0
MSME105885,76.0,73.1,,,74.8,B - Moderate,2/4,0
MSME105886,83.5,79.3,,,81.8,A - Strong,2/4,0
MSME105887,24.1,27.0,,,25.3,D - High Risk,2/4,0
MSME105888,82.4,83.1,84.2,,83.2,A - Strong,3/4,0
MSME105889,57.1,64.2,,,60.1,B - Moderate,2/4,1
MSME105890,86.9,91.9,87.9,80.6,87.8,A - Strong,4/4,0
MSME105891,,42.1,,,42.1,C - Weak,1/4,0
MSME105892,,62.5,61.3,,61.8,B - Moderate,2/4,0
MSME105893,55.1,58.5,,53.5,56.1,B - Moderate,3/4,1
MSME105894,63.4,67.4,,,65.1,B - Moderate,2/4,0
MSME105895,,72.5,72.7,,72.6,B - Moderate,2/4,0
MSME105896,,29.3,,,29.3,D - High Risk,1/4,0
MSME105897,77.6,87.2,86.7,85.4,83.5,A - Strong,4/4,0
MSME105898,,30.1,,24.1,28.4,D - High Risk,2/4,0
MSME105899,43.9,53.2,,,47.8,C - Weak,2/4,0
MSME105900,47.7,47.5,,,47.6,C - Weak,2/4,0
MSME105901,,60.1,,,60.1,B - Moderate,1/4,0
MSME105902,,82.6,,,82.6,A - Strong,1/4,0
MSME105903,53.1,,,,53.1,C - Weak,1/4,0
MSME105904,32.6,29.5,,,31.3,D - High Risk,2/4,0
MSME105905,64.3,79.8,,60.6,69.3,B - Moderate,3/4,0
MSME105906,70.8,75.3,,,72.7,B - Moderate,2/4,0
MSME105907,71.4,,73.6,,72.4,B - Moderate,2/4,0
MSME105908,55.3,55.2,43.2,,51.2,C - Weak,3/4,0
MSME105909,,25.9,,19.3,24.0,D - High Risk,2/4,1
MSME105910,,,84.0,91.8,85.9,A - Strong,2/4,0
MSME105911,37.8,43.1,,,40.0,C - Weak,2/4,0
MSME105912,,61.8,,,61.8,B - Moderate,1/4,0
MSME105913,81.1,92.4,77.4,,83.0,A - Strong,3/4,0
MSME105914,,34.3,40.9,,37.9,C - Weak,2/4,0
MSME105915,,63.0,73.7,,68.8,B - Moderate,2/4,0
MSME105916,58.9,,,47.2,56.3,B - Moderate,2/4,0
MSME105917,66.6,,,61.5,65.5,B - Moderate,2/4,0
MSME105918,,,48.8,46.1,48.1,C - Weak,2/4,0
MSME105919,,86.4,66.2,,75.4,A - Strong,2/4,0
MSME105920,,48.4,,,48.4,C - Weak,1/4,0
MSME105921,59.7,47.5,,,54.6,C - Weak,2/4,0
MSME105922,,,,,,Unscoreable,0/4,0
MSME105923,81.1,80.3,,,80.8,A - Strong,2/4,0
MSME105924,25.8,41.5,,,32.3,D - High Risk,2/4,0
MSME105925,17.7,19.7,,21.6,19.0,D - High Risk,3/4,1
MSME105926,65.6,85.7,77.5,,75.2,A - Strong,3/4,0
MSME105927,,,59.6,56.8,58.9,B - Moderate,2/4,0
MSME105928,,28.0,,,28.0,D - High Risk,1/4,0
MSME105929,83.9,84.5,82.7,,83.7,A - Strong,3/4,0
MSME105930,,,89.4,90.5,89.7,A - Strong,2/4,0
MSME105931,,33.2,56.8,,46.1,C - Weak,2/4,1
MSME105932,46.4,37.2,,,42.6,C - Weak,2/4,1
MSME105933,61.0,,,,61.0,B - Moderate,1/4,0
MSME105934,,51.9,44.9,,48.1,C - Weak,2/4,0
MSME105935,37.3,50.3,,,42.7,C - Weak,2/4,0
MSME105936,,56.8,47.9,,51.9,C - Weak,2/4,0
MSME105937,37.5,40.0,,,38.5,C - Weak,2/4,0
MSME105938,68.7,61.3,63.1,86.0,66.9,B - Moderate,4/4,0
MSME105939,,28.5,28.3,,28.4,D - High Risk,2/4,0
MSME105940,,83.4,,63.7,77.8,A - Strong,2/4,0
MSME105941,62.0,36.7,61.4,,54.8,C - Weak,3/4,0
MSME105942,79.9,87.5,71.4,,79.2,A - Strong,3/4,0
MSME105943,50.0,42.3,45.7,,46.4,C - Weak,3/4,0
MSME105944,31.0,36.0,,,33.1,D - High Risk,2/4,1
MSME105945,79.3,66.8,,78.8,74.8,B - Moderate,3/4,0
MSME105946,75.0,80.0,70.6,,74.9,B - Moderate,3/4,0
MSME105947,,36.3,17.7,31.4,27.0,D - High Risk,3/4,0
