enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME105907,71.6,,75.0,,73.2,B - Moderate,2/4,0
MSME105908,55.6,54.5,43.4,,51.2,C - Weak,3/4,0
MSME105909,,26.5,,19.8,24.6,D - High Risk,2/4,1
MSME105910,,,84.7,91.5,86.4,A - Strong,2/4,0
MSME105911,37.6,41.6,,,39.3,C - Weak,2/4,0
MSME105912,,64.0,,,64.0,B - Moderate,1/4,0
MSME105913,81.8,91.9,78.3,,83.4,A - Strong,3/4,0
MSME105914,,33.5,39.5,,36.8,C - Weak,2/4,0
MSME105915,,61.9,72.3,,67.6,B - Moderate,2/4,0
MSME105916,56.5,,,47.1,54.4,C - Weak,2/4,0
MSME105917,66.5,,,62.0,65.5,B - Moderate,2/4,0
MSME105918,,,48.0,46.6,47.6,C - Weak,2/4,0
MSME105919,,86.7,67.9,,76.4,A - Strong,2/4,0
MSME105920,,47.3,,,47.3,C - Weak,1/4,0
MSME105921,59.7,46.5,,,54.2,C - Weak,2/4,0
MSME105922,,,,,,Unscoreable,0/4,0
MSME105923,80.7,81.4,,,81.0,A - Strong,2/4,0
MSME105924,25.4,41.2,,,32.0,D - High Risk,2/4,0
MSME105925,17.7,19.5,,21.7,18.9,D - High Risk,3/4,1
MSME105926,65.4,85.1,77.6,,74.9,B - Moderate,3/4,0
MSME105927,,,59.1,54.8,58.0,B - Moderate,2/4,0
MSME105928,,29.2,,,29.2,D - High Risk,1/4,0
MSME105929,84.4,85.6,81.9,,83.9,A - Strong,3/4,0
MSME105930,,,90.1,90.2,90.1,A - Strong,2/4,0
MSME105931,,33.2,56.5,,45.9,C - Weak,2/4,1
MSME105932,48.1,36.9,,,43.4,C - Weak,2/4,1
MSME105933,60.0,,,,60.0,B - Moderate,1/4,0
MSME105934,,49.7,45.6,,47.5,C - Weak,2/4,0
MSME105935,37.8,50.6,,,43.1,C - Weak,2/4,0
MSME105936,,57.5,48.5,,52.6,C - Weak,2/4,0
MSME105937,37.9,40.0,,,38.8,C - Weak,2/4,0
MSME105938,69.2,60.4,61.6,86.7,66.5,B - Moderate,4/4,0
MSME105939,,28.1,29.2,,28.7,D - High Risk,2/4,0
MSME105940,,81.7,,62.2,76.1,A - Strong,2/4,0
MSME105941,62.2,35.8,62.6,,55.0,B - Moderate,3/4,0
MSME105942,80.9,88.0,71.8,,79.8,A - Strong,3/4,0
MSME105943,50.7,40.6,45.8,,46.3,C - Weak,3/4,0
MSME105944,29.8,35.3,,,32.1,D - High Risk,2/4,1
MSME105945,79.0,68.3,,78.4,75.1,A - Strong,3/4,0
MSME105946,76.4,80.2,72.4,,76.1,A - Strong,3/4,0
MSME105947,,36.3,17.7,31.9,27.0,D - High Risk,3/4,0
MSME105948,62.7,69.1,,,65.4,B - Moderate,2/4,0
MSME105949,56.4,,53.2,,54.9,C - Weak,2/4,0
MSME105950,,80.3,,,80.3,A - Strong,1/4,0
MSME105951,,21.6,,,21.6,D - High Risk,1/4,0
MSME105952,54.6,58.9,54.4,,55.7,B - Moderate,3/4,0
MSME105953,,27.3,14.9,,20.5,D - High Risk,2/4,0
MSME105954,77.5,91.5,68.9,,78.5,A - Strong,3/4,0
MSME105955,82.7,87.9,85.7,91.9,85.8,A - Strong,4/4,0
MSME105956,90.4,91.3,91.9,,91.2,A - Strong,3/4,0
MSME105957,22.5,51.6,31.8,,33.7,D - High Risk,3/4,0
MSME105958,66.8,,,52.2,63.6,B - Moderate,2/4,0
MSME105959,88.2,89.4,90.5,,89.3,A - Strong,3/4,0
MSME105960,,,,,,Unscoreable,0/4,1
MSME105961,,31.9,,,31.9,D - High Risk,1/4,1
MSME105962,34.8,35.3,64.3,,44.8,C - Weak,3/4,0
MSME105963,61.9,71.4,,,65.9,B - Moderate,2/4,0
MSME105964,,30.7,,,30.7,D - High Risk,1/4,0
MSME105965,,48.1,55.0,,51.9,C - Weak,2/4,0
MSME105966,62.8,67.4,46.0,,58.5,B - Moderate,3/4,0
MSME105967,,37.6,40.2,,39.0,C - Weak,2/4,0
MSME105968,31.1,45.2,49.0,,41.0,C - Weak,3/4,1
MSME105969,,,55.6,74.4,60.3,B - Moderate,2/4,0
MSME105970,,41.7,,,41.7,C - Weak,1/4,0
MSME105971,24.7,23.9,25.7,,24.8,D - High Risk,3/4,0
MSME105972,,35.9,33.5,,34.6,D - High Risk,2/4,0
MSME105973,79.2,70.5,,91.3,77.8,A - Strong,3/4,0
MSME105974,54.6,58.4,,,56.2,B - Moderate,2/4,0
MSME105975,48.5,54.6,,,51.0,C - Weak,2/4,0
MSME105976,67.7,,,47.0,63.1,B - Moderate,2/4,0
MSME105977,88.1,88.5,89.3,,88.6,A - Strong,3/4,0
MSME105978,79.1,86.8,69.4,,78.0,A - Strong,3/4,0
MSME105979,73.3,,,60.8,70.5,B - Moderate,2/4,0
MSME105980,,31.6,,,31.6,D - High Risk,1/4,0
MSME105981,88.9,89.0,,,88.9,A - Strong,2/4,0
MSME105982,62.6,84.3,,70.3,71.5,B - Moderate,3/4,0
MSME105983,,41.5,,,41.5,C - Weak,1/4,0
MSME105984,82.3,87.5,69.6,,79.5,A - Strong,3/4,0
MSME105985,,52.3,,,52.3,C - Weak,1/4,0
MSME105986,77.0,81.1,86.4,,81.3,A - Strong,3/4,0
MSME105987,,62.4,70.7,,66.9,B - Moderate,2/4,0
MSME105988,66.4,64.3,54.2,60.0,61.6,B - Moderate,4/4,0
MSME105989,,87.8,,,87.8,A - Strong,1/4,0
MSME105990,,39.2,37.5,,38.3,C - Weak,2/4,0
MSME105991,,46.5,,,46.5,C - Weak,1/4,0
MSME105992,66.0,,68.2,70.0,67.4,B - Moderate,3/4,0
MSME105993,66.1,,,,66.1,B - Moderate,1/4,0
MSME105994,42.0,57.5,61.0,35.7,50.9,C - Weak,4/4,0
MSME105995,,,42.5,,42.5,C - Weak,1/4,1
MSME105996,,51.7,,,51.7,C - Weak,1/4,0
MSME105997,,26.8,,,26.8,D - High Risk,1/4,0
MSME105998,39.9,,47.6,,43.5,C - Weak,2/4,0
MSME105999,45.6,,46.5,,46.0,C - Weak,2/4,1
MSME106000,74.1,70.9,,,72.8,B - Moderate,2/4,1
MSME106001,,,,,,Unscoreable,0/4,0
MSME106002,,59.1,48.7,,53.4,C - Weak,2/4,1
MSME106003,78.5,,,,78.5,A - Strong,1/4,0
MSME106004,,40.0,56.2,,48.8,C - Weak,2/4,0
MSME106005,,29.6,,,29.6,D - High Risk,1/4,1
MSME106006,84.0,86.9,71.6,,80.7,A - Strong,3/4,0
MSME106007,50.2,,40.7,,45.8,C - Weak,2/4,0
MSME106008,,56.8,40.0,55.3,48.8,C - Weak,3/4,1
MSME106009,81.0,93.0,78.8,92.7,84.5,A - Strong,4/4,0
MSME106010,73.2,81.2,,52.4,73.1,B - Moderate,3/4,0
MSME106011,75.9,,,76.9,76.1,A - Strong,2/4,0
MSME106012,38.8,44.3,40.4,,40.9,C - Weak,3/4,0
MSME106013,41.2,39.0,,,40.3,C - Weak,2/4,0
MSME106014,,43.2,41.1,,42.1,C - Weak,2/4,0
MSME106015,,82.3,79.3,,80.7,A - Strong,2/4,0
MSME106016,,63.8,48.0,,55.2,B - Moderate,2/4,0
MSME106017,88.8,93.4,,90.3,90.7,A - Strong,3/4,0
MSME106018,49.3,75.5,44.2,44.6,53.9,C - Weak,4/4,0
MSME106019,47.8,48.6,,,48.1,C - Weak,2/4,0
MSME106020,85.6,,88.2,,86.8,A - Strong,2/4,0
MSME106021,,90.7,77.3,,83.4,A - Strong,2/4,0
MSME106022,,59.8,,,59.8,B - Moderate,1/4,0
MSME106023,,78.5,75.2,,76.7,A - Strong,2/4,0
MSME106024,90.1,83.0,89.3,94.0,88.5,A - Strong,4/4,0
MSME106025,,54.7,,,54.7,C - Weak,1/4,0
MSME106026,,61.8,67.3,,64.8,B - Moderate,2/4,0
MSME106027,,19.9,,,19.9,D - High Risk,1/4,0
MSME106028,90.5,92.4,73.5,88.3,85.7,A - Strong,4/4,0
MSME106029,,56.9,,,56.9,B - Moderate,1/4,0
MSME106030,69.3,87.2,85.6,81.4,79.9,A - Strong,4/4,0
MSME106031,,18.9,,18.1,18.7,D - High Risk,2/4,0
MSME106032,73.0,54.6,77.8,92.4,71.8,B - Moderate,4/4,0
MSME106033,,48.5,,,48.5,C - Weak,1/4,1
MSME106034,88.0,91.4,,,89.4,A - Strong,2/4,0
MSME106035,82.3,92.9,84.2,,85.9,A - Strong,3/4,0
MSME106036,89.3,89.7,84.3,,87.7,A - Strong,3/4,0
MSME106037,88.4,83.0,75.5,,82.6,A - Strong,3/4,0
MSME106038,,83.6,65.1,77.1,74.1,B - Moderate,3/4,0
MSME106039,,58.1,43.3,,50.0,C - Weak,2/4,1
MSME106040,67.2,,62.9,84.5,67.8,B - Moderate,3/4,0
MSME106041,,30.7,39.9,,35.7,C - Weak,2/4,1
MSME106042,69.6,,70.3,,69.9,B - Moderate,2/4,0
MSME106043,77.9,81.3,,84.4,80.0,A - Strong,3/4,0
MSME106044,57.8,66.7,,64.2,61.9,B - Moderate,3/4,0
MSME106045,48.4,52.3,65.2,50.5,54.6,C - Weak,4/4,0
MSME106046,,27.7,,,27.7,D - High Risk,1/4,1
MSME106047,78.0,76.0,77.1,,77.1,A - Strong,3/4,0
MSME106048,,70.0,64.1,,66.8,B - Moderate,2/4,0
MSME106049,,46.0,,,46.0,C - Weak,1/4,0
MSME106050,,26.9,,,26.9,D - High Risk,1/4,0
MSME106051,,74.5,,,74.5,B - Moderate,1/4,0
MSME106052,,59.1,,,59.1,B - Moderate,1/4,0
MSME106053,48.1,53.4,50.7,,50.4,C - Weak,3/4,0
MSME106054,,,58.4,,58.4,B - Moderate,1/4,0
MSME106055,78.9,81.8,86.5,,82.2,A - Strong,3/4,0
MSME106056,,54.5,,,54.5,C - Weak,1/4,0
MSME106057,,65.2,86.7,92.9,79.4,A - Strong,3/4,0
MSME106058,53.9,68.3,,,59.9,B - Moderate,2/4,1
MSME106059,66.4,74.0,74.9,,71.3,B - Moderate,3/4,0
MSME106060,46.8,51.8,52.7,,50.2,C - Weak,3/4,0
MSME106061,40.7,68.0,55.5,,53.2,C - Weak,3/4,0
MSME106062,,,30.0,,30.0,D - High Risk,1/4,0
MSME106063,,63.5,54.0,,58.3,B - Moderate,2/4,0
MSME106064,20.6,28.1,,,23.7,D - High Risk,2/4,0
MSME106065,,,47.0,43.0,46.0,C - Weak,2/4,0
MSME106066,,,,,,Unscoreable,0/4,0
MSME106067,31.9,23.3,21.4,,26.0,D - High Risk,3/4,0
MSME106068,,55.7,55.9,,55.8,B - Moderate,2/4,0
MSME106069,46.6,50.3,68.7,,55.0,B - Moderate,3/4,0
MSME106070,,,,32.8,32.8,D - High Risk,1/4,0
MSME106071,40.1,,40.9,,40.5,C - Weak,2/4,1
MSME106072,54.9,,50.0,,52.6,C - Weak,2/4,0
MSME106073,22.8,,,,22.8,D - High Risk,1/4,0
MSME106074,61.7,51.6,74.3,,63.1,B - Moderate,3/4,0
MSME106075,,51.7,29.1,,39.4,C - Weak,2/4,0
MSME106076,,24.8,,50.3,32.1,D - High Risk,2/4,0
MSME106077,64.2,80.8,,,71.1,B - Moderate,2/4,0
MSME106078,,82.6,,62.8,76.9,A - Strong,2/4,0
MSME106079,40.2,,30.2,31.8,35.1,C - Weak,3/4,0
MSME106080,,29.6,48.4,,39.9,C - Weak,2/4,0
MSME106081,,62.4,82.8,,73.5,B - Moderate,2/4,0
MSME106082,,36.9,,,36.9,C - Weak,1/4,0
MSME106083,,,,,,Unscoreable,0/4,0
MSME106084,70.0,86.0,,,76.7,A - Strong,2/4,0
MSME106085,64.7,58.3,76.7,,66.9,B - Moderate,3/4,0
MSME106086,49.8,,,,49.8,C - Weak,1/4,0
MSME106087,40.9,,,,40.9,C - Weak,1/4,0
MSME106088,30.1,,15.6,,23.4,D - High Risk,2/4,1
MSME106089,45.3,48.8,51.2,,48.2,C - Weak,3/4,0
MSME106090,,47.7,,,47.7,C - Weak,1/4,0
MSME106091,67.3,81.8,74.0,85.8,74.8,B - Moderate,4/4,0
MSME106092,,55.5,,,55.5,B - Moderate,1/4,0
MSME106093,,65.9,,,65.9,B - Moderate,1/4,0
MSME106094,,79.6,,86.2,81.5,A - Strong,2/4,0
MSME106095,44.2,46.1,58.8,,49.6,C - Weak,3/4,0
MSME106096,,39.5,45.5,,42.8,C - Weak,2/4,1
MSME106097,,,,49.4,49.4,C - Weak,1/4,0
MSME106098,85.1,,89.8,,87.3,A - Strong,2/4,0
MSME106099,,75.5,68.6,59.4,69.8,B - Moderate,3/4,0
MSME106100,,78.6,,54.5,71.7,B - Moderate,2/4,0
MSME106101,34.6,33.9,,54.8,37.2,C - Weak,3/4,0
MSME106102,33.7,,,,33.7,D - High Risk,1/4,0
MSME106103,40.6,,,46.5,41.9,C - Weak,2/4,1
MSME106104,61.7,73.6,78.7,,70.7,B - Moderate,3/4,0
MSME106105,51.3,40.0,60.0,51.2,51.1,C - Weak,4/4,0
MSME106106,88.7,89.3,80.1,73.5,84.8,A - Strong,4/4,0
MSME106107,,70.2,,,70.2,B - Moderate,1/4,0
MSME106108,69.5,72.2,,,70.6,B - Moderate,2/4,0
MSME106109,31.6,39.0,,,34.7,D - High Risk,2/4,0
MSME106110,41.3,41.7,,,41.5,C - Weak,2/4,0
MSME106111,,75.7,,,75.7,A - Strong,1/4,0
MSME106112,,19.5,40.7,,31.1,D - High Risk,2/4,0
MSME106113,83.5,,,,83.5,A - Strong,1/4,0
MSME106114,39.7,47.6,,,43.0,C - Weak,2/4,0
MSME106115,,,45.7,28.5,41.4,C - Weak,2/4,0
MSME106116,52.3,59.9,,,55.5,B - Moderate,2/4,0
MSME106117,,48.9,,,48.9,C - Weak,1/4,0
MSME106118,77.8,86.8,,73.3,80.4,A - Strong,3/4,0
MSME106119,,22.5,,,22.5,D - High Risk,1/4,1
MSME106120,77.9,88.8,72.1,,79.0,A - Strong,3/4,0
MSME106121,48.3,49.8,44.5,,47.5,C - Weak,3/4,1
MSME106122,,,61.4,,61.4,B - Moderate,1/4,0
MSME106123,35.6,41.1,49.9,,41.9,C - Weak,3/4,0
MSME106124,,63.2,,,63.2,B - Moderate,1/4,0
MSME106125,,63.5,,,63.5,B - Moderate,1/4,0
MSME106126,,42.1,,,42.1,C - Weak,1/4,0
MSME106127,,77.1,56.4,,65.8,B - Moderate,2/4,0
MSME106128,49.8,58.1,,,53.3,C - Weak,2/4,0
MSME106129,,72.7,78.4,,75.8,A - Strong,2/4,0
MSME106130,,23.9,24.1,,24.0,D - High Risk,2/4,1
MSME106131,40.2,82.6,,,57.9,B - Moderate,2/4,0
MSME106132,90.0,93.7,88.2,90.9,90.5,A - Strong,4/4,0
MSME106133,,55.3,51.4,,53.2,C - Weak,2/4,0
MSME106134,,88.7,86.6,,87.6,A - Strong,2/4,0
MSME106135,76.9,,,,76.9,A - Strong,1/4,0
MSME106136,78.4,,72.5,88.1,77.3,A - Strong,3/4,0
MSME106137,,80.3,84.8,,82.8,A - Strong,2/4,0
MSME106138,,57.3,,,57.3,B - Moderate,1/4,0
MSME106139,78.6,90.5,86.6,,84.6,A - Strong,3/4,0
MSME106140,26.7,23.4,16.3,24.1,22.5,D - High Risk,4/4,1
MSME106141,89.6,91.0,87.9,,89.4,A - Strong,3/4,0
MSME106142,,86.8,77.9,,81.9,A - Strong,2/4,0
MSME106143,24.4,25.5,,,24.9,D - High Risk,2/4,0
MSME106144,88.7,85.1,78.3,,84.2,A - Strong,3/4,0
MSME106145,45.0,55.8,,,49.5,C - Weak,2/4,0
MSME106146,75.4,74.2,61.6,58.0,69.2,B - Moderate,4/4,0
MSME106147,47.2,75.3,73.8,,63.9,B - Moderate,3/4,0
MSME106148,70.3,,65.7,,68.2,B - Moderate,2/4,0
MSME106149,78.5,67.6,90.5,,79.5,A - Strong,3/4,0
MSME106150,60.5,42.8,68.1,,58.1,B - Moderate,3/4,1
MSME106151,61.4,,41.9,,52.4,C - Weak,2/4,0
MSME106152,,44.7,,,44.7,C - Weak,1/4,0
MSME106153,79.7,83.8,79.1,,80.6,A - Strong,3/4,0
MSME106154,,62.5,49.4,,55.4,B - Moderate,2/4,0
MSME106155,85.8,92.8,,,88.7,A - Strong,2/4,0
MSME106156,,27.3,,,27.3,D - High Risk,1/4,0
MSME106157,52.5,52.8,,,52.6,C - Weak,2/4,0
MSME106158,,,,,,Unscoreable,0/4,0
MSME106159,89.9,87.5,77.3,,85.0,A - Strong,3/4,0
MSME106160,63.2,67.4,62.7,67.3,64.5,B - Moderate,4/4,0
MSME106161,,,,,,Unscoreable,0/4,1
MSME106162,,30.4,53.7,,43.1,C - Weak,2/4,1
MSME106163,,32.7,26.2,,29.2,D - High Risk,2/4,1
MSME106164,83.6,,,,83.6,A - Strong,1/4,0
MSME106165,79.4,87.5,,88.6,83.6,A - Strong,3/4,0
MSME106166,37.3,60.1,33.2,,42.3,C - Weak,3/4,0
MSME106167,,27.1,,,27.1,D - High Risk,1/4,1
MSME106168,,36.1,51.5,,44.5,C - Weak,2/4,0
MSME106169,72.3,71.4,69.5,78.2,71.8,B - Moderate,4/4,0
MSME106170,,82.4,79.8,82.3,81.2,A - Strong,3/4,0
MSME106171,,79.0,62.7,,70.1,B - Moderate,2/4,0
MSME106172,,,,22.7,22.7,D - High Risk,1/4,0
MSME106173,,41.7,32.8,,36.8,C - Weak,2/4,0
MSME106174,78.0,80.4,84.0,,80.7,A - Strong,3/4,0
MSME106175,57.0,,51.9,48.0,53.8,C - Weak,3/4,0
MSME106176,78.4,,72.2,,75.5,A - Strong,2/4,0
MSME106177,87.8,82.2,,,85.5,A - Strong,2/4,0
MSME106178,68.8,46.8,,,59.6,B - Moderate,2/4,0
MSME106179,,48.5,,38.2,45.6,C - Weak,2/4,0
MSME106180,58.0,62.5,55.7,,58.5,B - Moderate,3/4,0
MSME106181,57.7,61.2,64.2,,60.8,B - Moderate,3/4,0
MSME106182,84.5,,84.2,87.1,84.7,A - Strong,3/4,0
MSME106183,91.2,80.6,89.9,,87.8,A - Strong,3/4,0
MSME106184,,49.0,,,49.0,C - Weak,1/4,0
MSME106185,37.6,48.7,,,42.2,C - Weak,2/4,0
MSME106186,67.2,,72.0,,69.4,B - Moderate,2/4,0
MSME106187,91.0,94.2,,87.8,91.7,A - Strong,3/4,0
MSME106188,,47.7,61.5,,55.2,B - Moderate,2/4,0
MSME106189,,67.0,,,67.0,B - Moderate,1/4,0
MSME106190,71.1,72.3,,65.5,70.7,B - Moderate,3/4,0
MSME106191,87.7,82.3,79.4,74.6,82.5,A - Strong,4/4,0
MSME106192,35.6,42.2,,,38.4,C - Weak,2/4,1
MSME106193,74.3,83.5,76.5,,77.6,A - Strong,3/4,0
MSME106194,65.4,71.6,,,68.0,B - Moderate,2/4,0
MSME106195,,67.9,,,67.9,B - Moderate,1/4,0
MSME106196,73.0,77.8,74.3,,74.8,B - Moderate,3/4,0
MSME106197,43.1,45.2,46.7,,44.9,C - Weak,3/4,1
MSME106198,81.2,87.8,,,84.0,A - Strong,2/4,0
MSME106199,,,,82.8,82.8,A - Strong,1/4,0
MSME106200,65.7,59.1,,,63.0,B - Moderate,2/4,0
MSME106201,,23.2,17.3,,20.0,D - High Risk,2/4,0
MSME106202,71.4,79.9,,,74.9,B - Moderate,2/4,0
MSME106203,59.3,69.9,,58.0,62.9,B - Moderate,3/4,0
MSME106204,45.1,46.8,,,45.8,C - Weak,2/4,0
MSME106205,68.7,,65.3,53.4,65.3,B - Moderate,3/4,0
MSME106206,,45.7,48.6,,47.3,C - Weak,2/4,0
MSME106207,48.9,,,,48.9,C - Weak,1/4,0
MSME106208,18.9,18.2,,,18.6,D - High Risk,2/4,0
MSME106209,45.6,56.1,18.9,29.7,38.6,C - Weak,4/4,0
MSME106210,,30.9,,,30.9,D - High Risk,1/4,0
MSME106211,21.4,22.2,,18.5,21.3,D - High Risk,3/4,1
MSME106212,,70.3,,,70.3,B - Moderate,1/4,0
MSME106213,,43.7,,,43.7,C - Weak,1/4,0
MSME106214,,39.0,,,39.0,C - Weak,1/4,0
MSME106215,45.6,52.8,,,48.6,C - Weak,2/4,0
MSME106216,,64.0,,,64.0,B - Moderate,1/4,1
MSME106217,72.0,,82.2,70.6,75.9,A - Strong,3/4,0
MSME106218,90.4,90.9,,,90.6,A - Strong,2/4,0
MSME106219,76.0,,77.6,,76.7,A - Strong,2/4,0
MSME106220,78.0,69.4,74.1,,74.3,B - Moderate,3/4,0
MSME106221,62.1,53.2,62.8,,59.9,B - Moderate,3/4,0
MSME106222,61.5,65.2,,,63.0,B - Moderate,2/4,0
MSME106223,26.7,,,49.4,31.7,D - High Risk,2/4,0
MSME106224,32.8,36.7,,,34.4,D - High Risk,2/4,0
MSME106225,42.5,44.5,,,43.3,C - Weak,2/4,0
MSME106226,,40.8,36.1,,38.2,C - Weak,2/4,0
MSME106227,43.4,77.3,44.0,,53.0,C - Weak,3/4,0
MSME106228,,36.4,,16.8,30.8,D - High Risk,2/4,0
MSME106229,,52.5,71.5,,62.9,B - Moderate,2/4,0
MSME106230,82.5,74.1,,85.5,79.9,A - Strong,3/4,0
MSME106231,,87.6,,63.5,80.7,A - Strong,2/4,0
MSME106232,,,23.2,32.8,25.6,D - High Risk,2/4,1
MSME106233,,24.3,,,24.3,D - High Risk,1/4,0
MSME106234,,24.6,,,24.6,D - High Risk,1/4,0
MSME106235,,72.0,66.9,,69.2,B - Moderate,2/4,0
MSME106236,83.7,87.6,,,85.3,A - Strong,2/4,0
MSME106237,,,32.3,37.2,33.5,D - High Risk,2/4,0
MSME106238,48.2,51.4,,,49.5,C - Weak,2/4,0
MSME106239,,84.0,74.2,,78.7,A - Strong,2/4,0
MSME106240,51.7,,,56.3,52.7,C - Weak,2/4,0
MSME106241,44.4,42.7,42.3,,43.2,C - Weak,3/4,0
MSME106242,55.1,75.3,,,63.5,B - Moderate,2/4,0
MSME106243,70.3,,,,70.3,B - Moderate,1/4,0
MSME106244,49.6,51.3,,,50.3,C - Weak,2/4,0
MSME106245,41.6,47.9,50.7,,46.4,C - Weak,3/4,0
MSME106246,80.8,83.5,,68.0,79.9,A - Strong,3/4,0
MSME106247,,51.5,,,51.5,C - Weak,1/4,0
MSME106248,,33.2,,,33.2,D - High Risk,1/4,1
MSME106249,,67.7,,,67.7,B - Moderate,1/4,0
MSME106250,32.6,,25.5,,29.3,D - High Risk,2/4,1
MSME106251,18.9,34.2,,,25.3,D - High Risk,2/4,1
MSME106252,,27.6,,,27.6,D - High Risk,1/4,0
MSME106253,,46.7,,,46.7,C - Weak,1/4,0
MSME106254,45.4,,,57.7,48.1,C - Weak,2/4,0
MSME106255,87.7,88.0,88.4,,88.0,A - Strong,3/4,0
MSME106256,89.7,93.0,89.9,,90.7,A - Strong,3/4,0
MSME106257,41.2,58.8,,,48.5,C - Weak,2/4,0
MSME106258,87.1,87.9,83.0,,86.0,A - Strong,3/4,0
MSME106259,,18.2,15.0,,16.5,D - High Risk,2/4,0
MSME106260,86.3,88.2,,,87.1,A - Strong,2/4,0
MSME106261,,41.0,,,41.0,C - Weak,1/4,0
MSME106262,68.4,72.8,89.5,,76.7,A - Strong,3/4,0
MSME106263,57.3,,50.1,,54.0,C - Weak,2/4,1
MSME106264,82.6,79.1,,,81.1,A - Strong,2/4,0
MSME106265,53.2,58.1,,39.8,53.0,C - Weak,3/4,0
MSME106266,,69.0,,,69.0,B - Moderate,1/4,0
MSME106267,66.1,81.4,,,72.5,B - Moderate,2/4,0
MSME106268,29.4,33.2,25.2,,29.1,D - High Risk,3/4,1
MSME106269,,44.3,35.8,,39.7,C - Weak,2/4,0
MSME106270,40.0,51.5,,44.9,44.8,C - Weak,3/4,0
MSME106271,72.7,71.2,64.2,,69.5,B - Moderate,3/4,0
MSME106272,,46.5,78.4,,63.9,B - Moderate,2/4,0
MSME106273,,30.4,32.4,,31.5,D - High Risk,2/4,0
MSME106274,,61.3,52.5,,56.5,B - Moderate,2/4,0
MSME106275,68.7,74.0,,,70.9,B - Moderate,2/4,0
MSME106276,53.6,54.9,,,54.1,C - Weak,2/4,0
MSME106277,,,69.1,,69.1,B - Moderate,1/4,0
MSME106278,70.3,,78.0,,73.9,B - Moderate,2/4,0
MSME106279,,55.9,46.1,,50.6,C - Weak,2/4,0
MSME106280,,55.0,80.0,,68.6,B - Moderate,2/4,0
MSME106281,,88.4,69.8,,78.3,A - Strong,2/4,0
MSME106282,59.4,71.6,57.1,75.2,63.3,B - Moderate,4/4,0
MSME106283,83.5,80.4,87.7,,84.0,A - Strong,3/4,0
MSME106284,40.9,,54.3,,47.1,C - Weak,2/4,0
MSME106285,,,,,,Unscoreable,0/4,0
MSME106286,89.5,92.5,,,90.8,A - Strong,2/4,0
MSME106287,74.4,83.4,77.9,,78.1,A - Strong,3/4,0
MSME106288,,51.0,43.1,,46.7,C - Weak,2/4,0
MSME106289,,43.7,42.1,,42.8,C - Weak,2/4,0
MSME106290,37.0,51.6,,31.6,41.4,C - Weak,3/4,0
MSME106291,77.5,76.1,83.5,,79.1,A - Strong,3/4,0
MSME106292,,31.9,,43.8,35.3,C - Weak,2/4,1
MSME106293,56.2,,59.2,48.5,56.4,B - Moderate,3/4,0
MSME106294,,41.6,23.7,,31.8,D - High Risk,2/4,1
MSME106295,26.7,42.9,,,33.5,D - High Risk,2/4,0
MSME106296,72.4,,,75.9,73.2,B - Moderate,2/4,0
MSME106297,43.2,47.9,,,45.2,C - Weak,2/4,0
MSME106298,55.1,40.8,,73.5,52.6,C - Weak,3/4,0
MSME106299,68.6,,71.8,74.4,70.7,B - Moderate,3/4,0
MSME106300,,22.4,30.2,45.4,29.5,D - High Risk,3/4,0
MSME106301,85.5,89.6,82.2,81.5,85.1,A - Strong,4/4,0
MSME106302,,36.1,,32.1,35.0,C - Weak,2/4,0
MSME106303,,,53.7,,53.7,C - Weak,1/4,0
MSME106304,,,,58.4,58.4,B - Moderate,1/4,0
MSME106305,46.2,62.6,49.5,,51.9,C - Weak,3/4,0
MSME106306,68.6,91.1,,,78.0,A - Strong,2/4,0
MSME106307,,31.8,31.4,,31.6,D - High Risk,2/4,0
MSME106308,,79.6,79.1,,79.3,A - Strong,2/4,0
MSME106309,53.4,64.4,,55.5,57.6,B - Moderate,3/4,0
MSME106310,,18.9,,,18.9,D - High Risk,1/4,0
MSME106311,69.8,74.9,65.6,69.3,69.8,B - Moderate,4/4,0
MSME106312,80.7,,90.1,89.6,85.6,A - Strong,3/4,0
MSME106313,,43.0,,,43.0,C - Weak,1/4,0
MSME106314,73.4,,71.6,,72.6,B - Moderate,2/4,0
MSME106315,43.3,52.2,,,47.0,C - Weak,2/4,0
MSME106316,78.1,88.0,85.2,,83.2,A - Strong,3/4,0
MSME106317,77.0,85.0,92.1,,84.3,A - Strong,3/4,0
MSME106318,,19.9,,,19.9,D - High Risk,1/4,1
MSME106319,,70.4,,,70.4,B - Moderate,1/4,0
MSME106320,54.3,41.2,60.0,,52.6,C - Weak,3/4,0
MSME106321,53.4,60.2,,55.6,56.1,B - Moderate,3/4,0
MSME106322,,,,,,Unscoreable,0/4,0
MSME106323,,53.2,40.3,,46.2,C - Weak,2/4,0
MSME106324,88.9,93.3,78.8,,86.8,A - Strong,3/4,0
MSME106325,,69.3,,,69.3,B - Moderate,1/4,0
MSME106326,89.1,92.9,,,90.7,A - Strong,2/4,0
MSME106327,89.4,92.0,90.2,,90.4,A - Strong,3/4,0
MSME106328,79.8,83.4,,80.1,81.1,A - Strong,3/4,0
MSME106329,,30.9,,,30.9,D - High Risk,1/4,1
MSME106330,40.6,53.0,60.0,58.7,51.3,C - Weak,4/4,0
MSME106331,,,73.4,88.2,77.1,A - Strong,2/4,0
