enterprise_id,period,upi_monthly_txn_count,upi_avg_inflow_inr,aa_trade_payable_days,aa_cash_flow_ratio,default_flag
MSME106091,T-30,22.2,28878.81,58.91,0.64,0
MSME106092,T-90,10.8,22350.23,,,0
MSME106092,T-60,10.94,22902.24,,,0
MSME106092,T-30,10.28,22864.96,,,0
MSME106093,T-90,16.93,31526.72,,,0
MSME106093,T-60,16.6,35418.14,,,0
MSME106093,T-30,17.25,33226.44,,,0
MSME106094,T-90,21.44,27658.19,,,0
MSME106094,T-60,22.42,29742.67,,,0
MSME106094,T-30,22.62,30357.79,,,0
MSME106095,T-90,4.12,14716.92,65.67,0.97,0
MSME106095,T-60,4.18,13196.58,74.12,0.95,0
MSME106095,T-30,3.95,13491.71,74.33,0.99,0
MSME106096,T-90,10.77,26974.58,82.23,0.82,1
MSME106096,T-60,9.65,25400.29,77.38,0.82,1
MSME106096,T-30,9.83,22150.47,78.97,0.78,1
MSME106097,T-90,,,,,0
MSME106097,T-60,,,,,0
MSME106097,T-30,,,,,0
MSME106098,T-90,,,27.19,1.39,0
MSME106098,T-60,,,24.28,1.51,0
MSME106098,T-30,,,26.9,1.52,0
MSME106099,T-90,10.66,22106.75,72.01,0.53,0
MSME106099,T-60,11.21,22427.07,72.68,0.54,0
MSME106099,T-30,10.86,21820.8,76.52,0.58,0
MSME106100,T-90,9.57,33695.44,,,0
MSME106100,T-60,9.43,33240.72,,,0
MSME106100,T-30,9.81,34488.43,,,0
MSME106101,T-90,13.29,14873.9,,,0
MSME106101,T-60,14.42,16036.48,,,0
MSME106101,T-30,13.63,15362.84,,,0
MSME106102,T-90,,,,,0
MSME106102,T-60,,,,,0
MSME106102,T-30,,,,,0
MSME106103,T-90,,,,,1
MSME106103,T-60,,,,,1
MSME106103,T-30,,,,,1
MSME106104,T-90,8.39,17268.61,76.84,1.21,0
MSME106104,T-60,7.82,16700.87,79.26,1.15,0
MSME106104,T-30,8.29,18423.0,71.85,1.2,0
MSME106105,T-90,424.3,898817.05,86.35,0.58,0
MSME106105,T-60,436.01,867355.31,93.61,0.6,0
MSME106105,T-30,454.39,979310.0,84.53,0.62,0
MSME106106,T-90,986.08,2559268.49,44.59,0.75,0
MSME106106,T-60,1066.4,2569031.27,40.93,0.86,0
MSME106106,T-30,1027.85,2827560.17,39.09,0.9,0
MSME106107,T-90,10.01,37789.5,,,0
MSME106107,T-60,10.22,34755.17,,,0
MSME106107,T-30,9.93,35829.97,,,0
MSME106108,T-90,6.28,23124.2,,,0
MSME106108,T-60,6.06,22335.58,,,0
MSME106108,T-30,6.42,26174.5,,,0
MSME106109,T-90,7.91,11399.74,,,0
MSME106109,T-60,8.27,11563.75,,,0
MSME106109,T-30,7.71,11989.12,,,0
MSME106110,T-90,3.1,16170.49,,,0
MSME106110,T-60,3.08,15633.15,,,0
MSME106110,T-30,2.98,17343.17,,,0
MSME106111,T-90,14.21,40797.31,,,0
MSME106111,T-60,14.93,44545.28,,,0
MSME106111,T-30,15.48,38335.64,,,0
MSME106112,T-90,9.27,17496.44,73.46,0.28,0
MSME106112,T-60,10.32,16471.4,76.22,0.29,0
MSME106112,T-30,10.26,17271.04,76.17,0.31,0
MSME106113,T-90,,,,,0
MSME106113,T-60,,,,,0
MSME106113,T-30,,,,,0
MSME106114,T-90,5.98,14472.77,,,0
MSME106114,T-60,6.19,14699.33,,,0
MSME106114,T-30,5.92,16613.22,,,0
MSME106115,T-90,,,82.4,0.47,0
MSME106115,T-60,,,89.75,0.48,0
MSME106115,T-30,,,85.28,0.47,0
MSME106116,T-90,6.59,21040.23,,,0
MSME106116,T-60,7.14,21115.44,,,0
MSME106116,T-30,7.01,19294.55,,,0
MSME106117,T-90,8.14,24864.32,,,0
MSME106117,T-60,8.36,25798.35,,,0
MSME106117,T-30,8.88,24758.79,,,0
MSME106118,T-90,104.63,219121.02,,,0
MSME106118,T-60,98.7,209827.43,,,0
MSME106118,T-30,102.9,219538.61,,,0
MSME106119,T-90,12.63,18017.55,,,1
MSME106119,T-60,12.52,15958.49,,,1
MSME106119,T-30,11.89,15497.47,,,1
MSME106120,T-90,11.6,36409.97,46.1,0.95,0
MSME106120,T-60,12.92,38471.51,46.06,0.93,0
MSME106120,T-30,13.69,38789.03,47.96,0.95,0
MSME106121,T-90,6.95,21422.5,72.24,0.33,1
MSME106121,T-60,6.8,17845.17,75.2,0.32,1
MSME106121,T-30,6.27,17061.32,77.57,0.32,1
MSME106122,T-90,,,64.08,1.14,0
MSME106122,T-60,,,56.16,1.27,0
MSME106122,T-30,,,57.92,1.25,0
MSME106123,T-90,6.91,10448.41,81.59,0.27,0
MSME106123,T-60,6.98,10458.89,80.66,0.28,0
MSME106123,T-30,6.75,10976.94,79.76,0.28,0
MSME106124,T-90,9.41,28828.68,,,0
MSME106124,T-60,8.85,30043.95,,,0
MSME106124,T-30,8.83,30635.02,,,0
MSME106125,T-90,20.89,26824.63,,,0
MSME106125,T-60,21.83,29747.86,,,0
MSME106125,T-30,21.96,30938.8,,,0
MSME106126,T-90,8.66,29220.23,,,0
MSME106126,T-60,9.11,29662.38,,,0
MSME106126,T-30,10.42,28623.54,,,0
MSME106127,T-90,13.84,26939.66,60.5,0.7,0
MSME106127,T-60,13.72,25763.66,65.28,0.73,0
MSME106127,T-30,13.67,26568.61,64.19,0.73,0
MSME106128,T-90,11.59,19216.7,,,0
MSME106128,T-60,11.73,20822.98,,,0
MSME106128,T-30,11.57,21446.66,,,0
MSME106129,T-90,11.09,42490.06,39.78,0.84,0
MSME106129,T-60,11.71,38753.0,36.27,0.9,0
MSME106129,T-30,11.94,43380.56,37.81,0.92,0
MSME106130,T-90,9.98,22658.89,72.92,0.0,1
MSME106130,T-60,9.32,20748.43,78.37,0.0,1
MSME106130,T-30,9.69,19126.53,77.8,0.0,1
MSME106131,T-90,55.34,132820.01,,,0
MSME106131,T-60,50.23,136958.85,,,0
MSME106131,T-30,51.64,146706.24,,,0
MSME106132,T-90,96.95,277812.89,33.97,0.75,0
MSME106132,T-60,96.01,282040.36,32.08,0.72,0
MSME106132,T-30,96.37,295163.67,29.94,0.72,0
MSME106133,T-90,12.35,28053.56,97.98,0.79,0
MSME106133,T-60,12.38,32191.19,95.88,0.82,0
MSME106133,T-30,11.59,29771.8,86.17,0.9,0
MSME106134,T-90,21.43,50863.91,26.17,0.93,0
MSME106134,T-60,21.62,49160.58,24.21,0.95,0
MSME106134,T-30,21.07,47608.9,27.78,0.97,0
MSME106135,T-90,,,,,0
MSME106135,T-60,,,,,0
MSME106135,T-30,,,,,0
MSME106136,T-90,,,56.46,1.03,0
MSME106136,T-60,,,51.97,0.98,0
MSME106136,T-30,,,52.5,1.07,0
MSME106137,T-90,12.18,29024.7,40.98,1.65,0
MSME106137,T-60,13.08,30913.24,39.12,1.59,0
MSME106137,T-30,11.84,32492.3,35.19,1.63,0
MSME106138,T-90,12.96,37169.54,,,0
MSME106138,T-60,13.25,37365.91,,,0
MSME106138,T-30,12.66,41529.29,,,0
MSME106139,T-90,20.77,45407.49,31.26,1.41,0
MSME106139,T-60,20.15,45698.29,33.7,1.35,0
MSME106139,T-30,21.64,49399.77,34.23,1.46,0
MSME106140,T-90,4.06,11648.36,101.22,0.0,1
MSME106140,T-60,3.67,11057.68,107.51,0.0,1
MSME106140,T-30,3.78,11475.57,126.31,0.0,1
MSME106141,T-90,19.21,42968.24,11.36,2.73,0
MSME106141,T-60,19.54,40840.02,12.28,2.76,0
MSME106141,T-30,18.28,45507.38,12.68,2.83,0
MSME106142,T-90,21.8,39386.35,38.77,1.05,0
MSME106142,T-60,22.22,43653.43,38.76,1.06,0
MSME106142,T-30,21.35,44206.75,33.4,1.13,0
MSME106143,T-90,19.36,81240.75,,,0
MSME106143,T-60,20.41,84489.21,,,0
MSME106143,T-30,20.73,79581.07,,,0
MSME106144,T-90,16.48,38963.35,38.2,1.86,0
MSME106144,T-60,17.01,41368.83,41.57,1.85,0
MSME106144,T-30,18.19,41634.21,41.61,1.87,0
MSME106145,T-90,63.09,145789.55,,,0
MSME106145,T-60,62.62,152842.02,,,0
MSME106145,T-30,61.79,156509.33,,,0
MSME106146,T-90,86.41,207314.99,62.45,0.0,0
MSME106146,T-60,89.38,208280.49,62.51,0.0,0
MSME106146,T-30,96.34,195516.19,64.94,0.0,0
MSME106147,T-90,11.41,15358.07,70.16,0.53,0
MSME106147,T-60,11.23,16233.12,65.75,0.6,0
MSME106147,T-30,10.91,17988.61,67.8,0.62,0
MSME106148,T-90,,,62.27,0.69,0
MSME106148,T-60,,,63.49,0.71,0
MSME106148,T-30,,,66.04,0.73,0
MSME106149,T-90,130.08,188921.11,59.37,1.61,0
MSME106149,T-60,127.43,189246.82,60.05,1.71,0
MSME106149,T-30,141.72,193956.94,55.67,1.74,0
MSME106150,T-90,88.65,194604.49,53.87,0.66,1
MSME106150,T-60,92.04,189677.64,58.59,0.66,1
MSME106150,T-30,87.18,174554.19,57.2,0.66,1
MSME106151,T-90,,,79.7,0.05,0
MSME106151,T-60,,,78.73,0.05,0
MSME106151,T-30,,,78.53,0.05,0
MSME106152,T-90,10.02,27892.99,,,0
MSME106152,T-60,9.69,24798.86,,,0
MSME106152,T-30,9.47,26294.03,,,0
MSME106153,T-90,20.66,28192.58,57.09,0.83,0
MSME106153,T-60,20.31,29184.32,59.51,0.82,0
MSME106153,T-30,22.63,28379.1,57.9,0.86,0
MSME106154,T-90,12.48,34396.44,55.81,0.75,0
MSME106154,T-60,12.94,31566.86,59.73,0.75,0
MSME106154,T-30,13.83,35466.06,56.16,0.72,0
MSME106155,T-90,20.2,28201.15,,,0
MSME106155,T-60,20.7,35539.74,,,0
MSME106155,T-30,20.78,33404.08,,,0
MSME106156,T-90,9.51,27902.86,,,0
MSME106156,T-60,10.18,28407.41,,,0
MSME106156,T-30,11.84,24980.55,,,0
MSME106157,T-90,8.82,18312.46,,,0
MSME106157,T-60,9.02,18535.37,,,0
MSME106157,T-30,9.31,18756.47,,,0
MSME106158,T-90,,,,,0
MSME106158,T-60,,,,,0
MSME106158,T-30,,,,,0
MSME106159,T-90,655.02,1716827.19,48.51,1.17,0
MSME106159,T-60,626.47,1859063.05,42.62,1.13,0
MSME106159,T-30,636.09,1878896.9,43.4,1.18,0
MSME106160,T-90,75.03,165900.77,49.8,0.64,0
MSME106160,T-60,72.46,184870.94,45.2,0.66,0
MSME106160,T-30,75.05,162277.73,48.61,0.63,0
MSME106161,T-90,,,,,1
MSME106161,T-60,,,,,1
MSME106161,T-30,,,,,1
MSME106162,T-90,12.24,21643.07,69.27,0.42,1
MSME106162,T-60,11.47,21887.87,81.63,0.4,1
MSME106162,T-30,10.06,21896.09,85.92,0.4,1
MSME106163,T-90,,15068.1,104.02,0.0,1
MSME106163,T-60,,15393.79,117.69,0.0,1
MSME106163,T-30,,14340.33,112.12,0.0,1
MSME106164,T-90,,,,,0
MSME106164,T-60,,,,,0
MSME106164,T-30,,,,,0
MSME106165,T-90,62.35,185546.66,,,0
MSME106165,T-60,63.99,176845.51,,,0
MSME106165,T-30,63.43,180008.85,,,0
MSME106166,T-90,8.82,11967.36,96.22,0.36,0
MSME106166,T-60,9.2,13175.69,87.66,0.35,0
MSME106166,T-30,9.35,13208.36,83.78,0.37,0
MSME106167,T-90,11.37,16788.1,,,1
MSME106167,T-60,10.67,15173.02,,,1
MSME106167,T-30,10.34,13905.15,,,1
MSME106168,T-90,11.26,25889.35,68.67,0.39,0
MSME106168,T-60,10.9,25680.76,74.69,0.4,0
MSME106168,T-30,10.89,25916.76,70.58,0.38,0
MSME106169,T-90,61.41,136453.18,46.88,1.16,0
MSME106169,T-60,61.52,135860.36,49.4,1.15,0
MSME106169,T-30,58.76,129486.81,47.27,1.15,0
MSME106170,T-90,10.72,39875.0,66.19,1.59,0
MSME106170,T-60,10.83,39313.04,65.61,1.62,0
MSME106170,T-30,12.23,35950.03,65.78,1.81,0
MSME106171,T-90,15.34,34402.78,53.91,1.19,0
MSME106171,T-60,15.45,37037.23,51.86,1.17,0
MSME106171,T-30,16.75,36444.08,56.53,1.22,0
MSME106172,T-90,,,,,0
MSME106172,T-60,,,,,0
MSME106172,T-30,,,,,0
MSME106173,T-90,6.86,27130.42,92.89,0.46,0
MSME106173,T-60,6.95,29672.01,93.89,0.49,0
MSME106173,T-30,6.42,30334.17,95.93,0.51,0
MSME106174,T-90,15.33,28677.81,42.21,1.18,0
MSME106174,T-60,14.51,29535.06,44.23,1.21,0
MSME106174,T-30,15.51,31354.69,41.09,1.13,0
MSME106175,T-90,,,81.99,0.31,0
MSME106175,T-60,,,82.39,0.31,0
MSME106175,T-30,,,84.78,0.3,0
MSME106176,T-90,,,44.27,0.69,0
MSME106176,T-60,,,35.85,0.72,0
MSME106176,T-30,,,38.56,0.76,0
MSME106177,T-90,22.5,31338.95,,,0
MSME106177,T-60,21.65,35534.15,,,0
MSME106177,T-30,21.37,37091.57,,,0
MSME106178,T-90,9.47,19921.51,,,0
MSME106178,T-60,9.07,18206.87,,,0
MSME106178,T-30,9.72,18986.54,,,0
MSME106179,T-90,11.95,30513.4,,,0
MSME106179,T-60,11.74,30302.49,,,0
MSME106179,T-30,12.03,28025.71,,,0
MSME106180,T-90,10.46,20127.22,82.78,0.85,0
MSME106180,T-60,12.07,20645.9,66.87,0.84,0
MSME106180,T-30,11.86,20036.21,64.28,0.82,0
MSME106181,T-90,12.33,24274.44,47.73,1.22,0
MSME106181,T-60,13.04,24003.37,48.48,1.22,0
MSME106181,T-30,13.01,25766.75,48.27,1.26,0
MSME106182,T-90,,,64.09,1.42,0
MSME106182,T-60,,,55.94,1.39,0
MSME106182,T-30,,,52.96,1.41,0
MSME106183,T-90,144.71,312591.31,38.13,1.32,0
MSME106183,T-60,138.76,291216.8,36.98,1.3,0
MSME106183,T-30,146.08,337074.98,40.58,1.33,0
MSME106184,T-90,9.85,30910.59,,,0
MSME106184,T-60,10.29,30825.09,,,0
MSME106184,T-30,9.87,33100.01,,,0
MSME106185,T-90,41.9,99483.85,,,0
MSME106185,T-60,40.36,109294.08,,,0
MSME106185,T-30,41.06,107494.98,,,0
MSME106186,T-90,,,38.44,0.56,0
MSME106186,T-60,,,37.69,0.5,0
MSME106186,T-30,,,35.71,0.56,0
MSME106187,T-90,18.07,37451.05,,,0
MSME106187,T-60,18.91,39652.16,,,0
MSME106187,T-30,19.72,37580.09,,,0
MSME106188,T-90,10.13,23117.39,67.28,1.2,0
MSME106188,T-60,10.03,24823.63,64.28,1.21,0
MSME106188,T-30,9.82,22052.91,63.74,1.19,0
MSME106189,T-90,9.81,24151.29,,,0
MSME106189,T-60,9.55,25029.12,,,0
MSME106189,T-30,9.87,24337.34,,,0
MSME106190,T-90,103.15,188632.25,,,0
MSME106190,T-60,106.09,183762.44,,,0
MSME106190,T-30,105.54,193503.1,,,0
MSME106191,T-90,13.6,35367.48,61.82,0.39,0
MSME106191,T-60,12.61,35215.55,47.83,0.44,0
MSME106191,T-30,12.96,39460.76,49.26,0.42,0
MSME106192,T-90,6.98,13154.55,,,1
MSME106192,T-60,7.15,12700.56,,,1
MSME106192,T-30,7.06,11505.37,,,1
MSME106193,T-90,13.57,27699.89,61.39,0.61,0
MSME106193,T-60,14.0,30689.43,55.72,0.61,0
MSME106193,T-30,13.79,27750.17,51.4,0.57,0
MSME106194,T-90,9.03,20218.91,,,0
MSME106194,T-60,9.4,21016.74,,,0
MSME106194,T-30,9.33,22599.37,,,0
MSME106195,T-90,9.34,25679.33,,,0
MSME106195,T-60,10.3,26738.23,,,0
MSME106195,T-30,10.45,26708.73,,,0
MSME106196,T-90,66.73,192015.8,58.07,1.88,0
MSME106196,T-60,68.72,196214.47,54.48,1.86,0
MSME106196,T-30,72.05,204614.88,65.54,1.84,0
MSME106197,T-90,3.97,18577.96,93.2,0.44,1
MSME106197,T-60,3.79,18555.4,82.35,0.45,1
MSME106197,T-30,3.55,17895.08,92.7,0.45,1
MSME106198,T-90,19.13,35407.08,,,0
MSME106198,T-60,18.08,35616.14,,,0
MSME106198,T-30,19.08,33981.29,,,0
MSME106199,T-90,,,,,0
MSME106199,T-60,,,,,0
MSME106199,T-30,,,,,0
MSME106200,T-90,8.08,23296.11,,,0
MSME106200,T-60,8.05,22756.58,,,0
MSME106200,T-30,8.5,25063.71,,,0
MSME106201,T-90,9.03,24013.51,97.33,0.09,0
MSME106201,T-60,8.67,27153.14,98.84,0.09,0
MSME106201,T-30,9.01,27118.47,104.21,0.09,0
MSME106202,T-90,9.94,26633.29,,,0
MSME106202,T-60,9.44,28650.52,,,0
MSME106202,T-30,9.28,29341.76,,,0
MSME106203,T-90,12.89,22392.05,,,0
MSME106203,T-60,13.29,22944.82,,,0
MSME106203,T-30,13.13,24863.75,,,0
MSME106204,T-90,4.06,9640.73,,,0
MSME106204,T-60,4.03,9210.05,,,0
MSME106204,T-30,4.05,10068.13,,,0
MSME106205,T-90,,,50.43,1.02,0
MSME106205,T-60,,,50.18,1.03,0
MSME106205,T-30,,,46.43,0.98,0
MSME106206,T-90,8.28,29526.32,90.04,0.51,0
MSME106206,T-60,8.39,31051.15,89.79,0.52,0
MSME106206,T-30,8.43,31023.46,94.48,0.56,0
MSME106207,T-90,,,,,0
MSME106207,T-60,,,,,0
MSME106207,T-30,,,,,0
MSME106208,T-90,1.99,10442.33,,,0
MSME106208,T-60,2.09,11740.05,,,0
MSME106208,T-30,2.26,12331.03,,,0
MSME106209,T-90,49.26,165935.06,85.13,0.0,0
MSME106209,T-60,46.4,163840.63,92.97,0.0,0
MSME106209,T-30,46.92,171018.73,90.3,0.0,0
MSME106210,T-90,7.24,16892.01,,,0
MSME106210,T-60,7.09,16617.79,,,0
MSME106210,T-30,6.59,16163.14,,,0
MSME106211,T-90,45.88,69493.53,,,1
MSME106211,T-60,42.77,63284.39,,,1
MSME106211,T-30,42.78,60565.35,,,1
MSME106212,T-90,8.11,28064.99,,,0
MSME106212,T-60,8.38,30919.22,,,0
MSME106212,T-30,8.13,29274.17,,,0
MSME106213,T-90,11.07,20296.3,,,0
MSME106213,T-60,11.29,22465.69,,,0
MSME106213,T-30,10.98,20922.87,,,0
MSME106214,T-90,13.69,22010.32,,,0
MSME106214,T-60,13.47,22060.05,,,0
MSME106214,T-30,14.2,19618.27,,,0
MSME106215,T-90,9.97,14519.24,,,0
MSME106215,T-60,9.67,14576.5,,,0
MSME106215,T-30,9.43,15804.51,,,0
MSME106216,T-90,16.17,27787.14,,,1
MSME106216,T-60,14.03,29330.11,,,1
MSME106216,T-30,13.48,27171.68,,,1
MSME106217,T-90,,,58.19,0.85,0
MSME106217,T-60,,,52.84,0.83,0
MSME106217,T-30,,,63.66,0.85,0
MSME106218,T-90,8.86,38532.55,,,0
MSME106218,T-60,9.43,37351.71,,,0
MSME106218,T-30,9.09,38253.99,,,0
MSME106219,T-90,,,49.05,1.5,0
MSME106219,T-60,,,44.81,1.41,0
MSME106219,T-30,,,46.92,1.47,0
MSME106220,T-90,8.1,21660.19,70.96,0.91,0
MSME106220,T-60,7.82,20519.34,73.67,0.92,0
MSME106220,T-30,7.82,21245.09,66.84,0.96,0
MSME106221,T-90,11.37,16857.35,67.31,0.33,0
MSME106221,T-60,11.39,17550.61,68.87,0.32,0
MSME106221,T-30,12.84,15684.82,67.33,0.33,0
MSME106222,T-90,6.7,15004.44,,,0
MSME106222,T-60,7.14,16379.24,,,0
MSME106222,T-30,7.18,14172.96,,,0
MSME106223,T-90,,,,,0
MSME106223,T-60,,,,,0
MSME106223,T-30,,,,,0
MSME106224,T-90,4.09,10327.11,,,0
MSME106224,T-60,4.29,10445.05,,,0
MSME106224,T-30,4.62,11778.02,,,0
MSME106225,T-90,8.4,17347.75,,,0
MSME106225,T-60,8.34,18131.22,,,0
MSME106225,T-30,9.54,16651.48,,,0
MSME106226,T-90,11.1,18029.75,87.96,0.78,0
MSME106226,T-60,11.29,17643.74,91.89,0.8,0
MSME106226,T-30,11.88,18896.99,85.41,0.79,0
MSME106227,T-90,7.87,9872.52,83.18,0.44,0
MSME106227,T-60,8.06,10264.9,82.2,0.47,0
MSME106227,T-30,8.32,10398.68,84.08,0.45,0
MSME106228,T-90,8.9,26394.58,,,0
MSME106228,T-60,10.17,27681.83,,,0
MSME106228,T-30,10.53,27036.08,,,0
MSME106229,T-90,7.05,25676.24,64.08,0.81,0
MSME106229,T-60,6.9,28658.79,65.12,0.78,0
MSME106229,T-30,7.42,28646.3,63.2,0.78,0
MSME106230,T-90,116.31,220550.94,,,0
MSME106230,T-60,112.71,232663.0,,,0
MSME106230,T-30,118.29,238776.51,,,0
MSME106231,T-90,10.25,39015.82,,,0
MSME106231,T-60,10.59,38237.47,,,0
MSME106231,T-30,10.13,37982.8,,,0
MSME106232,T-90,,,96.03,0.11,1
MSME106232,T-60,,,93.38,0.1,1
MSME106232,T-30,,,106.02,0.09,1
MSME106233,T-90,9.89,23211.73,,,0
MSME106233,T-60,10.29,21536.18,,,0
MSME106233,T-30,10.91,22808.89,,,0
MSME106234,T-90,6.63,16003.24,,,0
MSME106234,T-60,7.6,16398.2,,,0
MSME106234,T-30,8.04,16740.31,,,0
MSME106235,T-90,19.07,38110.76,44.69,0.43,0
MSME106235,T-60,18.46,36220.45,45.83,0.41,0
MSME106235,T-30,17.79,37317.9,43.99,0.42,0
MSME106236,T-90,10.99,29059.59,,,0
MSME106236,T-60,10.98,25683.7,,,0
MSME106236,T-30,11.77,28471.1,,,0
MSME106237,T-90,,,77.06,0.35,0
MSME106237,T-60,,,78.79,0.33,0
MSME106237,T-30,,,70.05,0.35,0
MSME106238,T-90,61.67,159553.29,,,0
MSME106238,T-60,67.47,164403.52,,,0
MSME106238,T-30,63.27,175368.13,,,0
MSME106239,T-90,13.64,27857.93,55.15,1.26,0
MSME106239,T-60,13.57,30260.41,57.57,1.35,0
MSME106239,T-30,13.14,30464.04,49.57,1.33,0
MSME106240,T-90,,,,,0
MSME106240,T-60,,,,,0
MSME106240,T-30,,,,,0
MSME106241,T-90,5.0,14272.7,78.39,0.0,0
MSME106241,T-60,5.41,12650.73,70.85,0.0,0
MSME106241,T-30,5.52,12699.0,72.62,0.0,0
MSME106242,T-90,11.89,19036.59,,,0
MSME106242,T-60,11.57,21271.14,,,0
MSME106242,T-30,12.0,23558.98,,,0
MSME106243,T-90,,,,,0
MSME106243,T-60,,,,,0
MSME106243,T-30,,,,,0
MSME106244,T-90,6.04,20644.24,,,0
MSME106244,T-60,6.24,22379.54,,,0
MSME106244,T-30,6.24,19287.61,,,0
MSME106245,T-90,8.92,16567.33,77.11,0.86,0
MSME106245,T-60,9.23,17358.76,73.74,0.9,0
MSME106245,T-30,9.54,17092.7,81.44,0.9,0
MSME106246,T-90,645.76,1776290.32,,,0
MSME106246,T-60,675.41,1863741.09,,,0
MSME106246,T-30,659.7,1895247.76,,,0
MSME106247,T-90,9.66,27471.35,,,0
MSME106247,T-60,9.35,30030.0,,,0
MSME106247,T-30,10.35,30100.48,,,0
MSME106248,T-90,7.87,21448.95,,,1
MSME106248,T-60,7.66,20229.71,,,1
MSME106248,T-30,7.15,18815.89,,,1
MSME106249,T-90,11.96,24214.84,,,0
MSME106249,T-60,12.06,23433.35,,,0
MSME106249,T-30,12.25,24168.97,,,0
MSME106250,T-90,,,88.63,0.0,1
MSME106250,T-60,,,98.73,0.0,1
MSME106250,T-30,,,107.53,0.0,1
MSME106251,T-90,6.56,11652.04,,,1
MSME106251,T-60,6.76,11901.81,,,1
MSME106251,T-30,6.9,10696.32,,,1
MSME106252,T-90,12.35,24886.62,,,0
MSME106252,T-60,11.79,25629.65,,,0
MSME106252,T-30,11.65,25751.26,,,0
MSME106253,T-90,3.1,22337.3,,,0
MSME106253,T-60,3.28,22518.79,,,0
MSME106253,T-30,3.32,24358.02,,,0
MSME106254,T-90,,,,,0
MSME106254,T-60,,,,,0
MSME106254,T-30,,,,,0
MSME106255,T-90,116.92,310219.74,33.75,1.63,0
MSME106255,T-60,114.8,362872.52,38.29,1.78,0
MSME106255,T-30,115.07,362691.74,38.61,1.66,0
MSME106256,T-90,123.91,306209.5,39.38,1.44,0
MSME106256,T-60,112.49,324455.3,39.56,1.47,0
MSME106256,T-30,108.37,321026.68,38.62,1.59,0
MSME106257,T-90,7.83,10780.19,,,0
MSME106257,T-60,7.6,12047.84,,,0
MSME106257,T-30,7.53,11761.81,,,0
MSME106258,T-90,13.78,33100.54,61.04,1.38,0
MSME106258,T-60,14.26,31206.54,65.52,1.37,0
MSME106258,T-30,14.93,30481.66,61.51,1.48,0
MSME106259,T-90,6.28,18046.84,108.29,0.0,0
MSME106259,T-60,5.79,19162.43,97.0,0.0,0
MSME106259,T-30,5.8,20404.38,115.0,0.0,0
MSME106260,T-90,125.07,276587.42,,,0
MSME106260,T-60,140.45,260831.14,,,0
MSME106260,T-30,136.62,289199.52,,,0
MSME106261,T-90,4.11,21810.75,,,0
MSME106261,T-60,4.28,23056.96,,,0
MSME106261,T-30,4.14,24195.7,,,0
MSME106262,T-90,9.06,24701.04,36.5,1.96,0
MSME106262,T-60,9.36,25153.31,36.34,1.85,0
MSME106262,T-30,9.28,24917.63,39.54,1.97,0
MSME106263,T-90,,,68.95,0.51,1
MSME106263,T-60,,,87.35,0.5,1
MSME106263,T-30,,,79.35,0.5,1
MSME106264,T-90,12.63,30441.52,,,0
MSME106264,T-60,12.97,28093.17,,,0
MSME106264,T-30,14.05,27876.12,,,0
MSME106265,T-90,70.75,175784.85,,,0
MSME106265,T-60,67.41,158548.74,,,0
MSME106265,T-30,68.42,165680.66,,,0
MSME106266,T-90,8.84,23353.92,,,0
MSME106266,T-60,9.67,24443.06,,,0
MSME106266,T-30,10.46,22270.92,,,0
MSME106267,T-90,90.71,153806.02,,,0
MSME106267,T-60,84.44,155921.91,,,0
MSME106267,T-30,84.22,155234.73,,,0
MSME106268,T-90,4.06,14821.37,106.36,0.08,1
MSME106268,T-60,3.81,13281.11,105.67,0.08,1
MSME106268,T-30,3.87,12495.9,106.24,0.08,1
MSME106269,T-90,10.81,27069.59,85.08,0.07,0
MSME106269,T-60,11.6,28471.73,86.19,0.07,0
MSME106269,T-30,12.08,26225.75,86.93,0.07,0
MSME106270,T-90,7.16,17527.34,,,0
MSME106270,T-60,7.19,18006.77,,,0
MSME106270,T-30,7.47,19042.58,,,0
MSME106271,T-90,5.02,24819.56,69.88,0.46,0
MSME106271,T-60,4.93,25335.33,83.64,0.45,0
MSME106271,T-30,4.96,25734.81,81.41,0.46,0
MSME106272,T-90,12.04,23642.95,58.42,0.66,0
MSME106272,T-60,11.42,22743.98,62.22,0.69,0
MSME106272,T-30,11.57,22691.02,60.42,0.71,0
MSME106273,T-90,6.86,22847.46,91.1,0.47,0
MSME106273,T-60,7.23,22344.2,103.56,0.49,0
MSME106273,T-30,7.28,22408.25,98.72,0.48,0
MSME106274,T-90,9.82,32409.18,60.82,0.13,0
MSME106274,T-60,10.0,30448.9,67.96,0.13,0
MSME106274,T-30,9.75,31402.43,63.53,0.12,0
MSME106275,T-90,71.95,166731.14,,,0
MSME106275,T-60,69.39,195288.77,,,0
MSME106275,T-30,71.88,174992.7,,,0
MSME106276,T-90,12.96,26972.99,,,0
MSME106276,T-60,13.61,27678.18,,,0
MSME106276,T-30,12.92,28728.96,,,0
MSME106277,T-90,,,62.09,0.84,0
MSME106277,T-60,,,60.1,0.76,0
MSME106277,T-30,,,61.29,0.76,0
MSME106278,T-90,,,58.12,0.49,0
MSME106278,T-60,,,65.09,0.47,0
MSME106278,T-30,,,62.48,0.47,0
MSME106279,T-90,13.05,31928.87,56.17,0.51,0
MSME106279,T-60,12.68,32817.37,58.78,0.5,0
MSME106279,T-30,13.99,32541.26,59.74,0.5,0
